iso3,lat,lon,nobs,corr_d00_all,diff_d00_all,corr_d01_all,corr_analysis_d01_all,diff_d01_all,corr_d02_all,corr_analysis_d02_all,diff_d02_all,corr_d03_all,corr_analysis_d03_all,diff_d03_all,corr_d04_all,corr_analysis_d04_all,diff_d04_all,corr_d05_all,corr_analysis_d05_all,diff_d05_all,corr_d06_all,corr_analysis_d06_all,diff_d06_all,corr_d07_all,corr_analysis_d07_all,diff_d07_all,corr_d08_all,corr_analysis_d08_all,diff_d08_all,year,time_utc,station_id,corr_d00_subset,diff_d00_subset,corr_d01_subset,corr_analysis_d01_subset,diff_d01_subset,corr_d02_subset,corr_analysis_d02_subset,diff_d02_subset,corr_d03_subset,corr_analysis_d03_subset,diff_d03_subset,corr_d04_subset,corr_analysis_d04_subset,diff_d04_subset,corr_d05_subset,corr_analysis_d05_subset,diff_d05_subset,corr_d06_subset,corr_analysis_d06_subset,diff_d06_subset,corr_d07_subset,corr_analysis_d07_subset,diff_d07_subset,corr_d08_subset,corr_analysis_d08_subset,diff_d08_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
TCA,21.6118125,-71.707943,233.33333333333334,0.4019084721298737,0.94713781924984,0.36546659406784293,0.8004533614291874,0.9719370821238067,0.3678743978214316,0.7132284908114562,0.9630332392483282,0.35269966512432394,0.6625660640436686,0.9734834921584861,0.3403893697594765,0.6242340960800032,0.9820619389247928,0.32673062649142537,0.574467255670017,0.9950517557673122,0.3016551283414628,0.5232056179663851,1.0018206922171642,0.2154520931876068,0.45883484848057665,1.0528771392165954,0.24821813368219928,0.4107455414388742,1.0446403439323309,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,24689.36347357701,10.114127801268825
TCD,12.557037008783784,17.72868347837838,222.54135338345864,0.7544198673202109,1.129004759711282,0.6374352776573345,0.8645172752840085,1.3366099320358433,0.626887970699613,0.821642925367777,1.3836836405819453,0.5903748276491815,0.7874165977219983,1.4421252719643471,0.5829216586487466,0.7677040785341821,1.4751557555605137,0.5765607118311131,0.7373229866800466,1.5287286744882131,0.5527491504385723,0.703913861803515,1.6096111951316694,0.5225508071498102,0.6580450023792604,1.6817140770342234,0.4865078407774282,0.6051042175205467,1.7977511736985958,2015.581081081081,12.0,64700099999.0,0.8532766523542111,0.9737629814018899,0.6964908047948315,0.8575547630713801,1.3036242771832227,0.685813470049277,0.816642829499355,1.3542488654004736,0.6719416497001359,0.7985129767985468,1.3772964219492203,0.6656237314317547,0.7785521459150182,1.4240205128430439,0.6425711928828488,0.7578767546137645,1.4970982378274325,0.627746107247287,0.7265280652198981,1.563723706360601,0.5997117937766014,0.6920982778031579,1.6473848562954878,0.5529817965253039,0.642176258597799,1.7771970130904209,Low,1684.972407426967,7.429504467238121
TGO,8.703038345679012,0.9943326333333333,335.9493670886076,0.5523580528658094,1.1265564478862589,0.33457212858627106,0.692304196266898,1.3474814504365387,0.3051775054498111,0.6258664589146355,1.4168254704880752,0.2943786510891678,0.5992272195678829,1.418492854849082,0.2630077941339611,0.5516767999785887,1.4435538455378398,0.2618719373010532,0.5326645804437066,1.4461509565487514,0.24689993032224955,0.5094533207865148,1.4732230549225245,0.2124284263613559,0.47862603778904783,1.5275927348642422,0.19636734181740018,0.44052058451573883,1.5685433814477712,2015.5555555555557,12.0,65366957141.85714,0.5319740413159065,1.1355509061392228,0.31468679699642044,0.6843209806066423,1.3505846278497915,0.28631548648867394,0.6187403055439464,1.4182451572034938,0.2730275976750313,0.5906333209897318,1.4225890826824257,0.24361944748872583,0.5439341315070148,1.4434358947103318,0.24298002894688026,0.5263439801456572,1.4439768948279377,0.22724302459637394,0.5022171799151192,1.4701460045353003,0.19643275789095554,0.47468655019631795,1.5206960917482684,0.18145131902545303,0.4365462757136068,1.5596506310191793,Low,1890.6771289493631,7.544690313175949
THA,14.195064882544607,100.95890959581071,350.9083469721768,0.6988201019618056,1.064245453723394,0.6037045148726934,0.8357732465471578,1.2162652033254557,0.5757121981349861,0.7918421756811082,1.2553173193759772,0.5442911600943967,0.7552069015997968,1.2993858672430822,0.5188234808482064,0.7239920724623375,1.3372639571411074,0.49165268704982085,0.6908972998244157,1.3779932840383844,0.4670595507910815,0.659196133507534,1.4122815668624091,0.4445334043420709,0.6282913226033736,1.4484164744368817,0.41568272551555246,0.5945876040809682,1.4871487246136739,2015.5058184639256,12.0,48434261289.32258,0.6912815726026518,1.0711718557960443,0.597569808047738,0.8292028035453722,1.2144621266289641,0.568547108236905,0.7827152272938983,1.2539666081873626,0.5368680719926606,0.7453487100679158,1.2965732862281532,0.5111268928502953,0.7139560851565,1.3343444016258759,0.4843772768689982,0.6817523004981133,1.3722896404143339,0.459835209120673,0.6500758888657082,1.4056742436811296,0.43622609203171386,0.6188255179610584,1.4435164865334236,0.4106560665827618,0.5865188720281247,1.479756684581954,Upper middle,16212.27660133584,9.693524049121025
TJK,38.654551543820226,70.02301025842696,276.9623430962343,0.6518617744747213,2.3389986783620107,0.6304567347777493,0.978781439940346,2.4386994060697886,0.6160983666058896,0.9653048965265312,2.4965359363038524,0.598709565299202,0.9479828951951473,2.561876887648158,0.575874521831138,0.9235540661513192,2.653511720264426,0.5506277735435631,0.8887536155517518,2.7565514185013287,0.5158886434518607,0.8401911631643318,2.9036421078984502,0.4744312471889743,0.7759435539840907,3.0655057767054052,0.41498074030316545,0.69598219837811,3.219209987388811,2015.947565543071,12.0,38836099999.0,0.895151314944876,1.3838959036306675,0.8755278124881498,0.9826028187369834,1.5126805156356444,0.8649377060514638,0.9693770683191177,1.5867785892519737,0.8469230706224404,0.9506778781573326,1.6798114363616865,0.8202518218667467,0.9235603925703055,1.8159806070120257,0.7852428637336053,0.8852985874604491,1.9841218300287147,0.7348111826566428,0.8334329294236745,2.223134556894853,0.6762561471684354,0.7620146133416823,2.4551955183518617,0.5997393782325692,0.6773238569606395,2.72974175903479,Lower middle,3061.117198886305,8.02653522598975
TKM,38.84485719591837,59.43101587591837,330.6344537815126,0.9022105807467417,1.2593153580612244,0.8839154666224593,0.9805593802916754,1.4225535570211245,0.8693662393883995,0.9646412410018677,1.5374534989210549,0.8518506668497126,0.9464728795235727,1.6605221247360948,0.8249420791062929,0.9201845413342524,1.8346510744196756,0.788435877404856,0.8825017937200097,2.0631005881556197,0.7262332037410232,0.8210562616752954,2.3926340102644397,0.6624088047464602,0.7567415997986437,2.7000302245041605,0.5652864450828196,0.6584550862831231,3.0900511196942957,2015.5102040816328,12.0,38756599999.0,0.9109941441167417,1.2400864312282496,0.8929678440592583,0.9809954473852968,1.4084451476476594,0.8782117434883401,0.9653275126124949,1.5296371852712307,0.8607592931494,0.9476526497994192,1.6594277485874376,0.8343245664445683,0.9221400099817615,1.837102766729355,0.7977639488233101,0.8843896676937427,2.074054229154907,0.7354930276282536,0.8238895815288847,2.415741954260333,0.6706523714352015,0.7588201963343011,2.7350008972718407,0.5712579461144254,0.6593404976077926,3.1407824761870584,Upper middle,12368.58538680428,9.422915100464277
TON,-19.405403206896555,-174.33220124137932,318.7307692307692,0.538989995231115,0.8683692491680405,0.49374397065454606,0.8480853178467616,0.9035791670390133,0.46087586232120137,0.774665864275391,0.9301002539864707,0.44762038167243545,0.7249729799098639,0.9428143323583763,0.4185833264450095,0.6829109632712395,0.9666464907058757,0.39098764795487606,0.6369383547387517,0.9905383230854807,0.36347997723757497,0.5971082569170596,1.0087173634811655,0.32131934159864406,0.5453185445914831,1.0402800485219421,0.30383081550127616,0.509862815653789,1.0634063505640836,2015.5862068965516,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper middle,5861.602845441418,8.676178368283301
TTO,10.58333,-61.349999999999994,364.25,0.549408075293363,0.867827037927172,0.39962769003281207,0.768680762445197,0.9533693973825168,0.3433121435256315,0.6626834551699345,0.9786818540918142,0.29572559591957087,0.5976952111970667,1.0019686795256053,0.2762496947458327,0.568357961447094,1.0213325798029111,0.2593078165168695,0.5385377451892336,1.0267488351122915,0.20848123498522225,0.49476170480342485,1.0511707619266544,0.20333661540284337,0.4740310359484876,1.0581423506211811,0.18663612253918171,0.4467764608492152,1.0714484633006771,2015.6666666666667,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,27354.23565222416,10.216626664313512
TUN,35.148902635640134,9.822891146712802,343.63082437275983,0.8884810960499037,1.0560313103291443,0.8674211122883194,0.9702313423789442,1.1616564477449374,0.8492825686636059,0.9510750017067073,1.2529622225186525,0.822698550667907,0.9246966672766321,1.3722095606087383,0.7874689632162907,0.8871812798273242,1.5247176583948583,0.734185949540853,0.8322889282542004,1.7221518694929663,0.6602279490200186,0.7518831176067258,1.982523382452283,0.5701746979728757,0.6561780785598403,2.2713298669191255,0.48340634583475534,0.562205436985124,2.5239674543477286,2015.515570934256,12.0,60743310525.31579,0.8955127145943861,1.0366034185498085,0.873885027573175,0.9697748635845842,1.1455067486431452,0.8560195836506136,0.9502813906795419,1.2380968768001859,0.8294935584575701,0.923890003868041,1.3586332900701434,0.7943627977594312,0.8856088935581777,1.5117810731948231,0.7413774604962401,0.8312681938992356,1.7110213300909387,0.666167227266831,0.7501001788689005,1.9690882763619713,0.576178496669765,0.6540974402513403,2.2597575267470997,0.4871918332010596,0.5570242619719923,2.5179082454761725,Lower middle,10646.14063382364,9.272952723660822
TUR,39.01220720527904,33.6790242938914,323.01810699588475,0.8446104125068213,1.3686105596919655,0.8233245160402485,0.9715456158112389,1.494112039079908,0.8116465430371371,0.9562837295273086,1.5557768822774152,0.7946821606406044,0.9374468402995335,1.6364565898723857,0.7668043012468706,0.9073792057843248,1.7548833367635375,0.7306028883528715,0.865673317736944,1.9116923774519914,0.6748042744450516,0.8030322865828528,2.127007546134817,0.6107242938609072,0.731210666966118,2.3589184767278693,0.5370212854942248,0.6486418547088525,2.6123801535380915,2015.5128205128206,12.0,17188349999.0,0.8739372675163914,1.248377690221133,0.8513222666964585,0.9728655410294809,1.3726372916402207,0.8396052874961453,0.9585148619872547,1.4284076894537976,0.8219698244091006,0.9383323986090119,1.5123520322779314,0.7934972426924028,0.9072956737468688,1.6295094243265966,0.7553911086633353,0.8637253799322618,1.7886035021809454,0.6972526233995553,0.798587711544012,2.0133669369357516,0.6302520906128407,0.7234308790429733,2.248152950196521,0.54878246489872,0.6307156228661718,2.5131017004240266,Upper middle,25660.77529007911,10.152718851667954
TZA,-5.486397929411765,35.82850643781512,222.62222222222223,0.6183896187713036,1.073805097884202,0.5415045847522559,0.8545670721305682,1.1754150398559158,0.5183498194001156,0.7997767976332392,1.1957842987380303,0.4952817719543117,0.7568911275907767,1.2336777526615357,0.4531091295093345,0.7246864155129421,1.2642514201802195,0.42985786422834277,0.6928531220228226,1.2936686629323304,0.42527713918925847,0.665053442657802,1.3093225055666946,0.3853261683391486,0.6287177897569518,1.3524808173443976,0.38433361523731946,0.5908163546047188,1.378807049277163,2015.6680672268908,12.0,63847330768.23077,0.6229035104979429,1.244743703515905,0.5435120957408212,0.8611219576935598,1.3680726951442173,0.5187739880394705,0.8099997193685894,1.3988360087707286,0.49525805868313355,0.7676009101386175,1.4388272152783301,0.47974756064282226,0.7343340434115084,1.458811116547561,0.4529873156560093,0.702119615678608,1.5028422351396324,0.433050422940916,0.6765957932323582,1.5341964345194417,0.4042511997663528,0.6403476408963097,1.5775612028791461,0.3792800159456985,0.6024961836092271,1.616077470020279,Lower middle,2336.433886718753,7.756381065878281
UGA,0.9735835910569105,32.09817767398374,159.36363636363637,0.6354440775369634,1.4034294670527296,0.5341819454007386,0.8017074075567102,1.5968317130892051,0.5067060883380097,0.7401842275564405,1.6433212970974531,0.4681924000456862,0.70291286747651,1.7187051844659251,0.4524243089604625,0.6768924118155752,1.7763752493978915,0.4478415926638285,0.6603182034148364,1.789236064890884,0.4142446008745947,0.6366773592909328,1.8375976237573277,0.3889493289690794,0.6055184826206765,1.8671395019180927,0.37645360098474195,0.5859622065073359,1.901351448674285,2015.4634146341464,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,2115.590688459319,7.657089337811048
UKR,48.95039121431898,30.985890770430732,213.75844155844155,0.5625789954500287,2.0581399071443154,0.543423873382971,0.9767794995706918,2.1851293655727635,0.5199368747954698,0.9549997938447569,2.2934227021023577,0.4980631877678148,0.929958395989016,2.409089058983977,0.4790236082881111,0.8965212304747249,2.541637866354951,0.45905233090536096,0.8517284153731273,2.712656578328441,0.4144390697501222,0.7887021909896266,2.9376409326441566,0.336977243416275,0.7082780136374459,3.21700215456282,0.2798427701345576,0.6139494473615584,3.533576681299059,2015.3108265424912,12.0,33643809676.419353,0.6614968948844758,1.948905173094627,0.6308464023551082,0.9763108465245564,2.113377446340181,0.6059389888297627,0.9540859815144163,2.251734360609064,0.5858590939074971,0.9291225123647293,2.3790731162045944,0.5604668579584142,0.8965801666629692,2.538733334892258,0.5307436417406775,0.8529110191087389,2.7351093380241243,0.4879198282756694,0.7889063030816992,2.995111680680947,0.4196488321478445,0.7080182013116478,3.3041316051845406,0.34979888417024596,0.6146791327817409,3.6093154331193995,Lower middle,12348.75244140625,9.421310320063391
UMI,23.741665,-5.366664999999998,302.6111111111111,0.7267733058326367,0.6015327581885971,0.6989522104529131,0.8623522357845989,0.6259510544266286,0.6718529596463453,0.7999525475889392,0.6535526643673149,0.6502628014291161,0.7623743837434216,0.6809655117166413,0.6114274305848418,0.7243190855389122,0.721390285334625,0.5672429365128386,0.6790659810896449,0.7688416053632529,0.5422351207336337,0.6284154299351208,0.8088753124535326,0.5344060516236497,0.5968947394251848,0.8332142757993386,0.46729933926875744,0.5333325660796491,0.8869542049251478,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,-33.28019193823529,-56.209577625,343.5778894472362,0.8709316853399389,1.1701660161324714,0.8466959859518134,0.9705247343067269,1.2782769321007084,0.8296117287537794,0.9489476243878822,1.364086975970839,0.8110011920070282,0.9282137078537853,1.4442378153049058,0.786764787894375,0.8996832903800195,1.5452217450722705,0.7466739102361701,0.8582052566694037,1.6866065777264851,0.6985846449300201,0.8046012889243979,1.8437978947450808,0.6285910902213327,0.7286144217071638,2.0570517092014406,0.5349915648296399,0.6323249875557588,2.3063120695167734,2015.4656862745098,12.0,86480433332.33333,0.8844263160955153,1.1213877715242582,0.8617891674477686,0.9717205612714719,1.2334439005333757,0.8447141841669831,0.9507665698057567,1.326372404487707,0.8262545037614589,0.9296090046876304,1.4089116986499894,0.8030371453703609,0.9020158378783634,1.511418740646537,0.7635861055523017,0.8611057090610531,1.658470435098047,0.716081990813018,0.8076454317435041,1.822849864600997,0.6465185096162511,0.7310349887133417,2.0413709382333987,0.5510531526267464,0.632820446545246,2.3065976794323984,High,22218.19587763861,10.008666866271614
USA,39.7057541037027,-97.9803878795251,333.821953803772,0.37263111473840244,4.118202468776937,0.3544948658453626,0.9683814355235536,4.218353901348616,0.34482918521178324,0.9502770569826571,4.269490632453586,0.3336445104666317,0.9297008284691777,4.329701147834339,0.31635334095042006,0.8981403203362547,4.417499335101869,0.29152102190051926,0.852236275890268,4.5439592337810195,0.2595311985923214,0.7867466267438851,4.690325917076921,0.22072560753968898,0.7053903185373893,4.862488847325591,0.1823055461022142,0.6148523751326593,5.012316143926937,2015.5083397683397,12.0,72647962550.387,0.41234138630586015,3.7222700116262306,0.39524108217645226,0.9668456709316976,3.8225746500480526,0.38520306718008424,0.9483340753966909,3.8759811925199004,0.3734980369932288,0.9276248883702994,3.9391421534472544,0.3551003614747654,0.895947701308879,4.031624474484972,0.3290339789834333,0.8494995979933193,4.161517404177069,0.2962555406173018,0.7844330511659457,4.312655033775419,0.2546110136829662,0.7037584683599235,4.489857767162161,0.21467413901150575,0.6145496642371255,4.6491565370765295,High,58582.8672938856,10.978197565819002
UZB,40.92012030847458,65.43658822237289,338.5869565217391,0.8071480642927458,1.6183342427623248,0.7908904744114896,0.9796435545582415,1.7343698146920135,0.7754805855699132,0.9634356891928468,1.8401069243645967,0.757364358800688,0.9454213413826956,1.9519207541153551,0.7357273345306878,0.9202607400591465,2.093517532473565,0.7011390700561227,0.8836349975300215,2.2890058305625787,0.6514189280846342,0.8307939796801647,2.5349819549590933,0.5942672882923654,0.7669743951903307,2.812874015935028,0.5110102904076044,0.6820939497741038,3.143132868130223,2015.6474576271187,12.0,38505521051.63158,0.8195821324010476,1.5999913451185843,0.8047888262597628,0.9799789001661304,1.7186637699071208,0.7891907663416123,0.9636656236930131,1.830891486846805,0.7718937528895834,0.9458661158337119,1.9489951592725934,0.7465317492259361,0.9210050319817414,2.1026212308639574,0.7110610951028551,0.8842639862208646,2.305734741897545,0.6612085249455757,0.8318900249444611,2.5627109333595643,0.6009524357443499,0.7689747471237776,2.8562578001851042,0.5242092206813538,0.6840612354468649,3.18857835163753,Lower middle,6419.59342654892,8.76711006548064
VCT,12.751660545454545,-61.327813181818186,50.72727272727273,0.44834586592821335,0.5921503511864635,0.13566117179360118,0.6345734845503441,0.7079626454114378,0.16100852992179926,0.48804474930654024,0.7037087174919495,0.11776465695421406,0.4000715232387239,0.7392922005253024,0.008064961467994401,0.32661145992390583,0.7984688584957073,-0.02735848598837996,0.307201869742151,0.8113277398055598,-0.08314737960455805,0.23514725808595782,0.870360535563199,-0.10681203422935286,0.24116807825748182,0.7685514406148478,-0.11472106709119334,0.22013124086193203,0.8197154535969626,2014.5454545454545,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper middle,12943.53461287635,9.46835168476412
